Skye,ascent,14,2023-07-18,0.94,14.2,15.2,7.8,49.1,4.0,198,0.1,78638
Cypher,ascent,14,2023-07-18,1.01,14.7,14.5,5,49.0,2.5,199,0.1,49737
Omen,ascent,14,2023-07-18,0.99,14.9,15.1,8.2,48.8,10.9,205,0.1,212652
Viper,ascent,14,2023-07-18,0.98,14.5,14.8,5.7,48.3,0.9,202,0.1,18409
Breach,ascent,14,2023-07-18,0.93,14.4,15.4,6.9,47.6,1.6,201,0.1,30938
Gekko,ascent,14,2023-07-18,0.92,14.1,15.2,4.8,47.4,1.6,193,0.1,30780
Yoru,ascent,14,2023-07-18,1.01,15.9,15.7,4.3,46.2,1.0,219,0.2,20314
KAY/O,ascent,14,2023-07-18,0.92,14.3,15.5,8.8,46.0,3.5,202,0.1,68456
Neon,ascent,14,2023-07-18,0.97,16,16.4,4.1,45.4,0.9,223,0.2,17425
Harbor,ascent,14,2023-07-18,0.91,14.1,15.5,6.2,44.5,0.3,194,0.1,5322
Brimstone,lotus,15,2023-07-18,0.96,14.3,14.9,8.8,51.1,3.9,203,0.1,64978
Killjoy,lotus,15,2023-07-18,1.01,14.5,14.3,3.6,50.7,6.0,199,0.1,101665
Phoenix,lotus,15,2023-07-18,1.11,17,15.4,4.6,50.4,2.6,237,0.2,43655
Raze,lotus,15,2023-07-18,1.06,16.8,15.9,4.9,50.3,8.6,242,0.2,144233
Reyna,lotus,15,2023-07-18,1.13,17.7,15.6,4.4,49.9,10.4,243,0.2,174715
Chamber,lotus,15,2023-07-18,1.1,16.4,14.9,2.9,49.9,5.4,221,0.2,90945
Sage,lotus,15,2023-07-18,0.91,13.6,14.9,7,49.8,4.7,189,0.1,79948
Skye,lotus,15,2023-07-18,0.94,14.1,15,8.1,49.7,6.8,195,0.1,113907
Gekko,lotus,15,2023-07-18,0.93,14,15.1,4.8,49.4,4.7,190,0.1,78882
Jett,lotus,15,2023-07-18,1.09,17.4,16,3.7,49.3,11.0,239,0.2,185887
Viper,lotus,15,2023-07-18,1.01,14.9,14.7,5.8,49.3,1.8,206,0.1,30073
Breach,lotus,15,2023-07-18,0.93,14.3,15.3,7.1,49.3,4.6,198,0.1,77021
Astra,lotus,15,2023-07-18,1.02,15,14.7,6.4,49.3,2.1,204,0.1,35812
Fade,lotus,15,2023-07-18,0.95,14.3,15.1,6.4,49.2,2.2,196,0.1,37714
Deadlock,lotus,15,2023-07-18,0.99,15,15.1,3.8,49.1,5.3,208,0.1,88762
Cypher,lotus,15,2023-07-18,0.99,14.6,14.7,4.6,49.0,2.4,197,0.1,40182
Omen,lotus,15,2023-07-18,0.98,14.8,15.1,7.4,49.0,10.3,203,0.1,174404
Sova,lotus,15,2023-07-18,0.97,14.4,14.9,5.6,47.9,1.5,202,0.1,25472
Harbor,lotus,15,2023-07-18,0.92,13.9,15.2,6.2,47.7,1.6,191,0.1,27427
Neon,lotus,15,2023-07-18,0.99,16.2,16.4,4.2,47.3,1.4,227,0.2,24220
Yoru,lotus,15,2023-07-18,1,15.8,15.8,4.3,46.8,1.1,217,0.2,18325
KAY/O,lotus,15,2023-07-18,0.9,14.1,15.6,9.1,44.6,1.6,200,0.1,27402
Brimstone,haven,15,2023-07-18,0.96,14.3,14.9,9,51.2,4.9,203,0.1,83156
Phoenix,haven,15,2023-07-18,1.11,17.2,15.5,4.6,50.6,3.6,239,0.2,62380
Sova,haven,15,2023-07-18,1,14.6,14.6,5.6,50.2,6.7,203,0.1,115444
Sage,haven,15,2023-07-18,0.92,13.8,15,7,50.1,6.5,191,0.1,111181
Killjoy,haven,15,2023-07-18,1,14.5,14.5,3.5,50.0,5.7,199,0.1,98313
Cypher,haven,15,2023-07-18,1.01,14.8,14.6,4.7,49.6,3.2,200,0.1,55377
Reyna,haven,15,2023-07-18,1.12,17.6,15.7,4.4,49.5,11.1,242,0.2,189713
Jett,haven,15,2023-07-18,1.08,17.3,15.9,3.7,49.4,13.3,238,0.2,228441
Astra,haven,15,2023-07-18,1.02,15,14.7,6.7,49.2,1.8,204,0.1,30753
Skye,haven,15,2023-07-18,0.94,14.2,15.1,7.6,49.1,5.8,197,0.1,98976
Raze,haven,15,2023-07-18,1.04,16.5,15.9,4.7,49.0,4.8,236,0.2,82382
Gekko,haven,15,2023-07-18,0.93,14,15.1,4.9,49.0,1.9,192,0.1,33146
Chamber,haven,15,2023-07-18,1.07,16,15,2.9,48.8,4.1,216,0.2,69659
Omen,haven,15,2023-07-18,0.98,14.8,15.1,7.7,48.8,12.0,203,0.1,205122
Deadlock,haven,15,2023-07-18,0.98,14.9,15.1,3.8,48.8,4.9,218,0.1,83544
Viper,haven,15,2023-07-18,0.98,14.5,14.8,5.7,48.6,0.6,202,0.1,11037
Breach,haven,15,2023-07-18,0.93,14.4,15.4,7,48.5,2.9,200,0.1,49319
Fade,haven,15,2023-07-18,0.94,14.3,15.2,6.5,48.2,1.9,198,0.1,32020
Yoru,haven,15,2023-07-18,1,15.8,15.8,4.4,48.1,1.1,218,0.2,19358
Neon,haven,15,2023-07-18,0.98,16,16.4,4.1,47.4,1.0,223,0.2,16939
Harbor,haven,15,2023-07-18,0.91,14,15.3,6.1,44.7,0.2,195,0.1,4230
KAY/O,haven,15,2023-07-18,0.91,14.2,15.6,8.9,44.5,1.8,203,0.1,30729
Brimstone,fracture,15,2023-07-18,0.98,14.5,14.7,8.8,51.0,11.1,204,0.1,187378
Sage,fracture,15,2023-07-18,0.92,13.6,14.8,6.8,50.6,5.1,188,0.1,86355
Killjoy,fracture,15,2023-07-18,1,14.4,14.3,3.8,50.6,6.5,199,0.1,109019
Reyna,fracture,15,2023-07-18,1.15,17.7,15.4,4.4,50.1,10.4,245,0.2,176588
Fade,fracture,15,2023-07-18,0.95,14.2,14.9,6.2,50.0,2.5,196,0.1,43008
Raze,fracture,15,2023-07-18,1.06,16.6,15.7,4.7,49.9,6.7,237,0.2,112497
Phoenix,fracture,15,2023-07-18,1.1,16.9,15.3,4.5,49.9,2.5,235,0.2,41627
Jett,fracture,15,2023-07-18,1.1,17.3,15.8,3.7,49.4,11.5,239,0.2,194248
Gekko,fracture,15,2023-07-18,0.92,13.9,15,4.7,49.3,2.2,189,0.1,37531
Breach,fracture,15,2023-07-18,0.93,14.3,15.3,6.9,49.1,9.1,197,0.1,153638
Cypher,fracture,15,2023-07-18,1.01,14.7,14.6,4.8,49.1,3.6,200,0.1,60616
Chamber,fracture,15,2023-07-18,1.09,16.3,14.9,3,49.1,4.2,220,0.2,71614
Skye,fracture,15,2023-07-18,0.93,14,15,7.3,49.0,4.5,194,0.1,76406
Viper,fracture,15,2023-07-18,0.98,14.4,14.7,5.7,48.7,2.8,200,0.1,47016
Neon,fracture,15,2023-07-18,1.01,16.4,16.2,4.3,48.7,2.2,229,0.2,37919
Deadlock,fracture,15,2023-07-18,0.99,14.9,15.1,3.9,48.5,5.1,208,0.1,86441
Sova,fracture,15,2023-07-18,0.96,14.3,14.8,5.4,47.8,1.3,201,0.1,21242
Astra,fracture,15,2023-07-18,1.01,14.9,14.7,6.4,47.4,1.2,204,0.1,20410
Yoru,fracture,15,2023-07-18,1,15.6,15.5,4.3,46.7,1.1,216,0.2,18981
Omen,fracture,15,2023-07-18,0.95,14.5,15.2,6.9,46.1,3.8,200,0.1,64770
KAY/O,fracture,15,2023-07-18,0.91,14.1,15.5,8.8,45.6,2.0,201,0.1,33444
Harbor,fracture,15,2023-07-18,0.9,13.8,15.3,6,43.9,0.6,191,0.1,9408
Phoenix,pearl,15,2023-07-18,1.12,17.3,15.5,4.8,51.3,3.7,241,0.2,62491
Killjoy,pearl,15,2023-07-18,1.01,14.5,14.3,3.7,50.7,5.0,201,0.1,83971
Cypher,pearl,15,2023-07-18,1.01,14.5,14.4,4.8,50.5,3.4,198,0.1,56723
Brimstone,pearl,15,2023-07-18,0.95,14.2,14.9,8.5,50.4,3.6,202,0.1,61298
Gekko,pearl,15,2023-07-18,0.93,14,15,5,50.3,4.3,191,0.1,72598
Sage,pearl,15,2023-07-18,0.91,13.6,14.9,7.1,50.2,5.3,189,0.1,89072
Astra,pearl,15,2023-07-18,1.04,15,14.5,6.7,49.9,4.4,205,0.1,73654
Raze,pearl,15,2023-07-18,1.04,16.4,15.8,4.8,49.9,4.5,236,0.2,75162
Reyna,pearl,15,2023-07-18,1.13,17.8,15.6,4.5,49.9,10.9,245,0.2,184098
Viper,pearl,15,2023-07-18,1,14.7,14.7,6.1,49.7,5.6,205,0.1,94345
Fade,pearl,15,2023-07-18,0.95,14.3,15.1,6.5,49.6,4.1,197,0.1,69387
Skye,pearl,15,2023-07-18,0.93,14.1,15.1,7.9,49.4,6.5,196,0.1,110245
Jett,pearl,15,2023-07-18,1.08,17.2,15.9,3.7,49.1,12.9,237,0.2,218058
Deadlock,pearl,15,2023-07-18,0.99,14.9,15.1,4,48.9,5.0,204,0.1,84181
Sova,pearl,15,2023-07-18,0.98,14.5,14.7,5.7,48.7,2.1,203,0.1,35104
Yoru,pearl,15,2023-07-18,1.01,15.9,15.7,4.4,48.4,1.3,220,0.2,21730
Neon,pearl,15,2023-07-18,0.99,16.1,16.4,4.2,48.4,1.3,225,0.2,21851
Chamber,pearl,15,2023-07-18,1.08,16.1,14.9,3,48.2,5.4,217,0.2,90299
Omen,pearl,15,2023-07-18,0.96,14.6,15.2,6.9,47.8,4.1,202,0.1,68591
Breach,pearl,15,2023-07-18,0.93,14.3,15.5,6.7,47.2,1.4,200,0.1,23229
Harbor,pearl,15,2023-07-18,0.9,13.7,15.2,6.3,47.0,3.1,189,0.1,52265
KAY/O,pearl,15,2023-07-18,0.9,14.1,15.6,8.5,45.0,2.2,201,0.1,37004
Sage,split,15,2023-07-18,0.94,14,14.9,7.5,51.1,10.1,196,0.1,171288
Brimstone,split,15,2023-07-18,0.97,14.6,15.1,9.1,50.8,4.3,207,0.1,72501
Phoenix,split,15,2023-07-18,1.09,16.9,15.6,4.7,50.1,2.5,237,0.2,42692
Astra,split,15,2023-07-18,1.04,15.3,14.7,6.8,50.1,3.0,209,0.1,50744
Raze,split,15,2023-07-18,1.05,16.8,16,4.9,50.0,9.3,243,0.2,158888
Reyna,split,15,2023-07-18,1.13,17.6,15.6,4.4,50.0,9.9,243,0.2,169304
Skye,split,15,2023-07-18,0.95,14.3,15,7.9,49.9,8.2,198,0.1,139343
Killjoy,split,15,2023-07-18,1,14.5,14.5,3.7,49.1,4.6,202,0.1,77848
Omen,split,15,2023-07-18,0.99,15,15.1,7.4,48.9,10.5,207,0.1,179511
Sova,split,15,2023-07-18,0.98,14.6,14.9,5.4,48.7,1.6,205,0.1,28035
Jett,split,15,2023-07-18,1.07,17.2,16.1,3.8,48.7,10.7,238,0.2,182789
Deadlock,split,15,2023-07-18,1,15,15.1,3.9,48.6,5.2,219,0.1,88437
Fade,split,15,2023-07-18,0.95,14.3,15.1,6.1,48.6,1.8,198,0.1,30456
Gekko,split,15,2023-07-18,0.93,14.2,15.2,4.7,48.6,2.2,193,0.1,37049
Cypher,split,15,2023-07-18,1.01,14.7,14.6,4.7,48.5,4.9,200,0.1,82684
Viper,split,15,2023-07-18,1.01,14.9,14.8,5.6,48.4,1.6,207,0.1,27600
Breach,split,15,2023-07-18,0.94,14.4,15.3,6.9,48.3,2.5,200,0.1,42429
Chamber,split,15,2023-07-18,1.07,16.2,15.2,3,47.3,2.8,219,0.2,48224
Neon,split,15,2023-07-18,0.97,15.9,16.4,4.2,47.2,0.9,223,0.2,14735
Yoru,split,15,2023-07-18,1.02,15.9,15.6,4.4,46.9,1.1,220,0.2,17997
KAY/O,split,15,2023-07-18,0.91,14.2,15.6,8.7,45.3,2.1,202,0.1,35707
Harbor,split,15,2023-07-18,0.92,14.1,15.3,5.9,44.4,0.3,194,0.1,4824
Brimstone,bind,15,2023-07-18,0.98,14.4,14.8,8.1,50.8,9.8,203,0.1,167288
Sage,bind,15,2023-07-18,0.92,13.6,14.9,6.7,50.6,6.0,188,0.1,102601
Phoenix,bind,15,2023-07-18,1.11,17.1,15.4,4.4,50.2,2.8,237,0.2,48131
Reyna,bind,15,2023-07-18,1.14,17.8,15.6,4.2,50.2,10.1,244,0.2,172526
Raze,bind,15,2023-07-18,1.06,16.8,15.9,4.8,50.2,11.1,242,0.2,190158
Sova,bind,15,2023-07-18,0.99,14.6,14.7,5.5,49.9,3.0,203,0.1,51643
Skye,bind,15,2023-07-18,0.95,14.2,15,7.4,49.7,9.3,196,0.1,158572
Killjoy,bind,15,2023-07-18,0.97,14,14.4,3.5,49.6,4.2,193,0.1,71215
Viper,bind,15,2023-07-18,1.01,14.8,14.7,5.5,49.4,2.1,205,0.1,36123
Deadlock,bind,15,2023-07-18,0.98,14.8,15,3.8,49.3,5.4,212,0.1,92677
Gekko,bind,15,2023-07-18,0.93,14.1,15.2,4.6,49.0,2.2,191,0.1,36962
Jett,bind,15,2023-07-18,1.09,17.2,15.9,3.5,49.0,9.3,236,0.2,159378
Chamber,bind,15,2023-07-18,1.08,16,14.8,2.7,49.0,4.5,214,0.2,76332
Fade,bind,15,2023-07-18,0.95,14.3,15.1,6.2,48.8,2.4,196,0.1,40466
Cypher,bind,15,2023-07-18,0.98,14.3,14.5,4.5,48.7,4.7,192,0.1,80503
Astra,bind,15,2023-07-18,1.01,14.9,14.7,6.2,48.6,1.4,203,0.1,24291
Omen,bind,15,2023-07-18,0.97,14.7,15.2,7,47.9,6.1,202,0.1,104907
Yoru,bind,15,2023-07-18,1.03,16.2,15.7,4.1,46.8,1.4,222,0.2,23576
Breach,bind,15,2023-07-18,0.93,14.3,15.5,6.3,46.7,1.7,198,0.1,29514
Neon,bind,15,2023-07-18,0.97,15.9,16.4,3.9,45.8,0.8,221,0.2,12966
Harbor,bind,15,2023-07-18,0.91,13.8,15.3,5.7,45.7,0.5,190,0.1,7854
KAY/O,bind,15,2023-07-18,0.9,14.1,15.5,8.4,44.4,1.5,200,0.1,26004
Brimstone,ascent,15,2023-07-18,0.96,14.4,14.9,9.7,51.9,5.3,204,0.1,89844
Phoenix,ascent,15,2023-07-18,1.1,17.1,15.6,4.9,50.8,3.3,239,0.2,56595
Sova,ascent,15,2023-07-18,1.02,14.8,14.5,6,50.5,9.0,206,0.1,153517
Sage,ascent,15,2023-07-18,0.92,13.8,14.9,7.1,50.1,5.1,190,0.1,88071
Reyna,ascent,15,2023-07-18,1.11,17.5,15.8,4.5,49.9,10.6,241,0.2,180944
Raze,ascent,15,2023-07-18,1.03,16.4,15.9,5,49.7,5.0,236,0.2,86243
Killjoy,ascent,15,2023-07-18,0.99,14.3,14.4,3.7,49.5,9.1,197,0.1,154910
Cypher,ascent,15,2023-07-18,1,14.6,14.5,4.9,49.3,2.6,197,0.1,44445
Jett,ascent,15,2023-07-18,1.08,17.4,16,3.7,49.3,13.6,238,0.2,232135
Skye,ascent,15,2023-07-18,0.94,14.2,15.1,7.8,49.3,4.0,196,0.1,68888
Deadlock,ascent,15,2023-07-18,0.99,14.8,15.1,3.8,49.1,4.9,218,0.1,83844
Astra,ascent,15,2023-07-18,1.02,15.2,14.8,7.5,49.1,1.8,207,0.1,31419
Chamber,ascent,15,2023-07-18,1.08,16.3,15.1,2.9,49.0,3.1,219,0.2,53135
Omen,ascent,15,2023-07-18,0.98,14.8,15.1,8.4,48.6,11.4,203,0.1,194307
Fade,ascent,15,2023-07-18,0.95,14.3,15.1,6.5,48.2,1.9,198,0.1,31660
Breach,ascent,15,2023-07-18,0.93,14.4,15.5,6.9,47.4,1.5,199,0.1,25604
Viper,ascent,15,2023-07-18,0.98,14.5,14.8,5.8,47.4,0.8,201,0.1,13811
Gekko,ascent,15,2023-07-18,0.91,13.9,15.3,4.8,47.1,1.4,189,0.1,24298
Neon,ascent,15,2023-07-18,0.96,15.8,16.5,4.2,46.6,0.8,220,0.2,13168
Yoru,ascent,15,2023-07-18,1.01,15.9,15.7,4.3,46.4,1.0,218,0.2,16934
KAY/O,ascent,15,2023-07-18,0.91,14.2,15.5,8.9,46.0,3.7,201,0.1,62915
Harbor,ascent,15,2023-07-18,0.91,13.8,15.2,6.1,44.0,0.2,192,0.1,3868
Brimstone,lotus,16,2023-07-18,0.97,14.5,14.9,8.9,51.0,3.6,205,0.1,54301
Phoenix,lotus,16,2023-07-18,1.11,17.2,15.5,4.6,50.8,2.5,238,0.2,37310
Killjoy,lotus,16,2023-07-18,1.02,14.6,14.3,3.6,50.8,6.2,201,0.1,93317
Astra,lotus,16,2023-07-18,1.03,15.1,14.7,6.6,50.4,2.2,205,0.1,32710
Raze,lotus,16,2023-07-18,1.06,16.9,15.9,4.9,50.4,8.8,243,0.2,132080
Sage,lotus,16,2023-07-18,0.92,13.8,14.9,7,50.3,4.3,191,0.1,64235
Gekko,lotus,16,2023-07-18,0.94,14.1,15.1,4.8,50.1,4.7,191,0.1,70069
Reyna,lotus,16,2023-07-18,1.14,17.7,15.6,4.3,49.9,10.2,243,0.2,152322
Skye,lotus,16,2023-07-18,0.94,14.2,15,8.2,49.8,6.8,196,0.1,101700
Deadlock,lotus,16,2023-07-18,1.01,15.1,15,3.8,49.6,5.1,215,0.1,77118
Chamber,lotus,16,2023-07-18,1.11,16.5,14.9,2.8,49.5,5.7,221,0.2,85148
Jett,lotus,16,2023-07-18,1.09,17.4,16,3.6,49.3,11.5,239,0.2,172150
Omen,lotus,16,2023-07-18,0.98,14.8,15.1,7.5,49.2,10.5,203,0.1,156683
Breach,lotus,16,2023-07-18,0.94,14.4,15.3,7.3,49.1,4.7,198,0.1,70877
Viper,lotus,16,2023-07-18,1.01,14.9,14.8,5.8,49.0,1.7,207,0.1,25170
Fade,lotus,16,2023-07-18,0.95,14.3,15.1,6.5,48.9,2.2,197,0.1,32823
Cypher,lotus,16,2023-07-18,1,14.7,14.7,4.6,48.9,2.4,199,0.1,35874
Sova,lotus,16,2023-07-18,0.98,14.6,14.9,5.6,48.1,1.4,204,0.1,20635
Harbor,lotus,16,2023-07-18,0.93,14.1,15.2,6.2,47.1,1.7,194,0.1,25469
Neon,lotus,16,2023-07-18,0.99,16.3,16.4,4.3,47.0,1.4,228,0.2,20557
Yoru,lotus,16,2023-07-18,1,15.8,15.7,4.4,47.0,1.0,218,0.2,15434
KAY/O,lotus,16,2023-07-18,0.91,14.3,15.6,9.2,44.4,1.5,202,0.1,22758
Brimstone,haven,16,2023-07-18,0.96,14.4,14.9,9.2,51.3,4.6,203,0.1,70767
Phoenix,haven,16,2023-07-18,1.11,17.3,15.6,4.6,50.9,3.7,240,0.2,55749
Killjoy,haven,16,2023-07-18,1.01,14.6,14.5,3.5,50.3,5.8,201,0.1,88516
Reyna,haven,16,2023-07-18,1.12,17.7,15.7,4.4,50.2,10.9,243,0.2,166140
Sage,haven,16,2023-07-18,0.93,13.9,15,7,50.1,6.0,192,0.1,91100
Sova,haven,16,2023-07-18,1,14.7,14.7,5.7,49.8,7.2,204,0.1,109475
Gekko,haven,16,2023-07-18,0.94,14.3,15.2,5,49.8,1.7,194,0.1,26250
Cypher,haven,16,2023-07-18,1.01,14.9,14.7,4.7,49.5,3.3,201,0.1,50152
Raze,haven,16,2023-07-18,1.04,16.6,15.9,4.7,49.2,4.7,237,0.2,71894
Jett,haven,16,2023-07-18,1.08,17.3,16,3.6,49.1,14.1,238,0.2,213987
Skye,haven,16,2023-07-18,0.94,14.3,15.2,7.6,49.1,5.9,198,0.1,89160
Fade,haven,16,2023-07-18,0.95,14.4,15.1,6.6,49.1,1.8,199,0.1,27924
Breach,haven,16,2023-07-18,0.94,14.5,15.4,7.1,49.0,2.8,200,0.1,43269
Deadlock,haven,16,2023-07-18,0.99,15,15.1,3.8,48.9,4.8,216,0.1,72412
Astra,haven,16,2023-07-18,1.03,15.1,14.7,6.8,48.6,1.8,205,0.1,27809
Omen,haven,16,2023-07-18,0.98,14.8,15.1,7.8,48.6,12.3,203,0.1,186535
Chamber,haven,16,2023-07-18,1.08,16.2,15,2.8,47.8,4.2,217,0.2,63714
Viper,haven,16,2023-07-18,0.99,14.6,14.8,5.8,47.7,0.6,204,0.1,8505
Neon,haven,16,2023-07-18,0.97,16.1,16.5,4.1,47.5,0.9,223,0.2,13582
Yoru,haven,16,2023-07-18,1.01,15.9,15.8,4.4,46.4,1.1,219,0.2,16726
Harbor,haven,16,2023-07-18,0.9,13.9,15.4,6.2,45.5,0.2,191,0.1,3190
KAY/O,haven,16,2023-07-18,0.91,14.3,15.6,9.1,44.5,1.7,204,0.1,25522
Brimstone,fracture,16,2023-07-18,0.99,14.6,14.7,8.9,51.2,11.6,205,0.1,173884
Sage,fracture,16,2023-07-18,0.92,13.7,14.8,6.9,50.7,4.6,189,0.1,69552
Killjoy,fracture,16,2023-07-18,1.01,14.5,14.4,3.8,50.5,6.6,200,0.1,98681
Reyna,fracture,16,2023-07-18,1.15,17.8,15.5,4.4,50.3,10.2,245,0.2,154020
Phoenix,fracture,16,2023-07-18,1.1,16.9,15.3,4.6,50.2,2.3,236,0.2,35192
Gekko,fracture,16,2023-07-18,0.93,13.9,15,4.7,49.6,2.0,190,0.1,30688
Raze,fracture,16,2023-07-18,1.06,16.7,15.8,4.7,49.6,6.8,238,0.2,102320
Jett,fracture,16,2023-07-18,1.1,17.4,15.8,3.7,49.5,12.1,240,0.2,182254
Breach,fracture,16,2023-07-18,0.94,14.3,15.3,7.1,49.5,9.5,198,0.1,142983
Skye,fracture,16,2023-07-18,0.94,14.1,15.1,7.4,49.3,4.3,195,0.1,64502
Chamber,fracture,16,2023-07-18,1.09,16.4,15,2.9,49.2,4.4,220,0.2,66560
Cypher,fracture,16,2023-07-18,1.01,14.8,14.6,4.8,49.1,3.7,201,0.1,55391
Fade,fracture,16,2023-07-18,0.96,14.3,14.9,6.2,49.1,2.5,197,0.1,37257
Neon,fracture,16,2023-07-18,1.01,16.5,16.3,4.3,49.1,2.2,230,0.2,33747
Viper,fracture,16,2023-07-18,0.99,14.6,14.8,5.7,48.8,2.8,202,0.1,42300
Deadlock,fracture,16,2023-07-18,1,15,15.1,3.9,48.6,5.0,210,0.1,75576
Astra,fracture,16,2023-07-18,1.02,15.1,14.7,6.5,48.0,1.2,205,0.1,17911
Sova,fracture,16,2023-07-18,0.97,14.4,14.9,5.4,46.7,1.1,202,0.1,16999
Yoru,fracture,16,2023-07-18,1.01,15.8,15.6,4.4,46.6,1.0,218,0.2,15645
Omen,fracture,16,2023-07-18,0.95,14.5,15.2,7.1,46.5,3.5,200,0.1,52251
KAY/O,fracture,16,2023-07-18,0.92,14.2,15.5,8.9,45.5,1.9,202,0.1,28713
Harbor,fracture,16,2023-07-18,0.91,13.9,15.3,6,43.0,0.5,192,0.1,7689
Brimstone,pearl,16,2023-07-18,0.96,14.3,14.9,8.6,51.0,3.5,204,0.1,52122
Phoenix,pearl,16,2023-07-18,1.11,17.3,15.6,4.9,51.0,3.8,242,0.2,56635
Sage,pearl,16,2023-07-18,0.92,13.8,15,7.1,50.8,4.8,191,0.1,71736
Astra,pearl,16,2023-07-18,1.05,15.1,14.5,6.7,50.6,4.7,206,0.1,70618
Killjoy,pearl,16,2023-07-18,1.02,14.6,14.4,3.7,50.4,5.0,202,0.1,75521
Gekko,pearl,16,2023-07-18,0.94,14.1,15,5,50.3,4.2,192,0.1,63719
Skye,pearl,16,2023-07-18,0.94,14.2,15.1,7.9,50.1,6.6,197,0.1,99419
Reyna,pearl,16,2023-07-18,1.14,17.8,15.6,4.5,50.0,10.8,246,0.2,162063
Cypher,pearl,16,2023-07-18,1.01,14.7,14.5,4.8,49.8,3.5,199,0.1,52443
Raze,pearl,16,2023-07-18,1.04,16.5,15.9,4.8,49.7,4.3,238,0.2,65090
Viper,pearl,16,2023-07-18,1.01,14.9,14.7,6.1,49.6,5.7,207,0.1,85375
Sova,pearl,16,2023-07-18,0.99,14.6,14.7,5.8,49.4,2.0,204,0.1,29848
Jett,pearl,16,2023-07-18,1.09,17.2,15.9,3.7,49.2,13.6,237,0.2,204497
Fade,pearl,16,2023-07-18,0.95,14.4,15.1,6.5,49.2,4.3,199,0.1,64176
Chamber,pearl,16,2023-07-18,1.09,16.2,14.9,2.9,48.7,5.5,218,0.2,83013
Deadlock,pearl,16,2023-07-18,1,15,15.1,4,48.6,4.9,207,0.1,73962
Neon,pearl,16,2023-07-18,0.99,16.2,16.4,4.2,48.0,1.2,227,0.2,18588
Omen,pearl,16,2023-07-18,0.96,14.6,15.2,7,47.8,3.7,202,0.1,55793
Yoru,pearl,16,2023-07-18,1.02,16,15.7,4.4,47.6,1.3,221,0.2,19016
Breach,pearl,16,2023-07-18,0.93,14.4,15.5,6.7,47.6,1.3,200,0.1,19057
Harbor,pearl,16,2023-07-18,0.91,13.9,15.3,6.4,46.8,3.2,190,0.1,48085
KAY/O,pearl,16,2023-07-18,0.91,14.2,15.6,8.7,45.3,2.1,202,0.1,32014
Sage,split,16,2023-07-18,0.95,14.2,14.9,7.5,51.1,10.0,197,0.1,151683
Brimstone,split,16,2023-07-18,0.97,14.6,15,9.2,50.9,4.1,208,0.1,61969
Raze,split,16,2023-07-18,1.05,16.9,16.1,4.9,50.4,9.7,243,0.2,146772
Phoenix,split,16,2023-07-18,1.1,17.1,15.6,4.7,50.4,2.4,238,0.2,36652
Reyna,split,16,2023-07-18,1.13,17.7,15.7,4.4,49.8,9.7,244,0.2,147026
Astra,split,16,2023-07-18,1.05,15.4,14.7,6.8,49.5,3.1,210,0.1,47079
Killjoy,split,16,2023-07-18,1.01,14.6,14.5,3.7,49.3,4.5,203,0.1,67634
Deadlock,split,16,2023-07-18,1.01,15.2,15,3.9,49.2,5.2,214,0.1,78270
Skye,split,16,2023-07-18,0.96,14.4,15.1,7.9,49.2,8.5,199,0.1,128679
Omen,split,16,2023-07-18,1,15.1,15.1,7.6,48.8,10.7,208,0.1,162241
Jett,split,16,2023-07-18,1.07,17.3,16.1,3.8,48.7,11.3,239,0.2,170690
Gekko,split,16,2023-07-18,0.94,14.3,15.2,4.7,48.7,2.0,194,0.1,30070
Cypher,split,16,2023-07-18,1.01,14.8,14.6,4.7,48.6,4.9,201,0.1,74641
Sova,split,16,2023-07-18,0.99,14.8,14.9,5.5,48.3,1.5,207,0.1,22835
Fade,split,16,2023-07-18,0.96,14.5,15.1,6.1,48.3,1.7,199,0.1,26071
Chamber,split,16,2023-07-18,1.08,16.3,15.1,2.9,48.2,2.9,220,0.2,43631
Breach,split,16,2023-07-18,0.94,14.5,15.4,7.1,48.0,2.5,201,0.1,37419
Viper,split,16,2023-07-18,1.01,15,14.9,5.7,48.0,1.4,208,0.1,21801
Neon,split,16,2023-07-18,0.98,16.1,16.4,4.2,46.9,0.8,224,0.2,11977
Yoru,split,16,2023-07-18,1.02,16,15.6,4.4,46.5,1.0,221,0.2,15365
KAY/O,split,16,2023-07-18,0.92,14.3,15.5,8.8,45.4,2.0,204,0.1,30527
Harbor,split,16,2023-07-18,0.92,14.1,15.3,5.9,43.0,0.3,194,0.1,4009
Sage,bind,16,2023-07-18,0.93,13.8,14.8,6.7,51.0,5.6,190,0.1,85039
Brimstone,bind,16,2023-07-18,0.98,14.5,14.8,8.2,50.8,10.1,204,0.1,154667
Phoenix,bind,16,2023-07-18,1.11,17.1,15.5,4.4,50.5,2.7,238,0.2,41031
Reyna,bind,16,2023-07-18,1.14,17.8,15.6,4.2,50.1,9.7,244,0.2,148666
Sova,bind,16,2023-07-18,1,14.7,14.7,5.6,49.9,3.1,204,0.1,46692
Raze,bind,16,2023-07-18,1.06,16.9,16,4.8,49.7,11.5,242,0.2,175866
Skye,bind,16,2023-07-18,0.95,14.3,15.1,7.4,49.5,9.6,197,0.1,146400
Killjoy,bind,16,2023-07-18,0.98,14.1,14.4,3.5,49.4,4.0,194,0.1,61191
